id;name;lat;lon;city;address;website;description;image_url;google_place_id;google_rating;google_user_ratings_total;google_editorial_summary
gym_000137;Brunnsbos utegym;57.730979;11.9714348;Göteborg;Rimsmedsgatan, Brunnsbo, Hisingen, Göteborg, Göteborgs Stad, Västra Götalands län, 422 41, Sverige;;;;;;;
gym_000138;Brunnsparken Utegym;56.8377066;13.9437035;Ljungby;Harabergsgatan, Brunnsgården, Ljungby, Ljungby kommun, Kronobergs län, 341 40, Sverige;;;;;;;
gym_000139;Bubbelparkens utegym;59.3617969;17.9514533;Bromma;Linabergsstigen, Annedal, Mariehäll, Bromma stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, 168 66, Sverige;https://motionera.stockholm/hitta-utegym/utegym/linabergsstigens-utegym/;;;;;;
gym_000140;Bulltofta utegym;55.60609;13.05472;Malmö;Mölledalsgatan, 212 40 Malmö, Sweden;;Bakom Bulltofta motionscenter finns ett utegym som är öppet för alla. Här finns möjlighet att bland annat utöva situps, axelpressar, knäböj och marklyft. Här finns även trappor för intervallträning.;;;;;
gym_000141;Bunkeflo utegym;55.552116339994754;12.923415398932617;Malmö;218 37 Bunkeflostrand, Sweden;;Bunkeflostrands utegym ligger i Sundsbroparken.;;ChIJM5Uj3hanU0YRV6EKzer5wcc;3.3;7;
gym_000142;Byske utegym;64.9490047;21.2129261;Byske;934 51 Byske;;;;ChIJmQDxCADnfkYRpG54F-trmLQ;;;
gym_000143;Byttorp IFs utegym;57.7236143;12.900531;Borås;Klingarevägen 8, 504 71 Borås;;;;ChIJVWjb1zWnWkYRR1t1ogfszrk;4.2;133;
gym_000144;Kolbränningens utegym;57.7222192;12.9039402;Borås;Fjällgatan 34, 504 61 Borås;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/utegymkolbranningen.4.3e142b5c15fbc692858f422.html;Här tränar du med vacker utsikt över både sjö och natur utmed Kolbränningens elljusspår i anslutning till Byttorps badplats. Vid gymet finns picknickbord.;;ChIJVWjb1zWnWkYRR1t1ogfszrk;4.2;133;
gym_000145;Byxelkroks utegym;57.3256101;17.0072378;Byxelkrok;Lennart Bohlins Pir, Byxelkrok, Borgholms kommun, Kalmar län, Sverige;;;;ChIJ_-uZZwD990YRy3XTb1su2hc;;;
gym_000146;Campusvägens utegym;63.1772565;14.6467768;Östersund;STUDENTPLAN 8, 831 40 Östersund;;;;ChIJk_vNFAC5b0YRXMQ_uMQUtAU;;;
gym_000147;Charlottesborgs utegym;56.0196622;14.1314435;Kristianstad;291 60 Kristianstad;;;;ChIJ91-iuY0FVEYRqDIiFuOk11k;4.0;1;
gym_000148;Cirkuslekens utegym;59.4404157;18.0501442;Täby;Arrendevägen 37, 187 30 Täby;;;;;;;
gym_000149;Citadellsvägens utegym;55.6067797;12.9881304;Malmö;Citadellsvägen, 211 18 Malmö;;;;ChIJ8Tw6YAClU0YRmx7zZLq_Ado;;;
gym_000150;Cronhielmsparken;55.5898235852028;13.04894402753459;Malmö;Norra Rosengård, Öster, Malmö, Sweden;;På Rosengård ligger ett utegym på Rosens röda matta. Här finns stång för chins och dips. Gymmet ligger bredvid en klättervägg. Missa inte att koppla upp dig mot högtalarna med bluetooth.;;;;;
gym_000151;Cronhielmsparken utegym;55.58858;13.03858;Malmö;von Lingens väg 56, 213 71 Malmö, Sweden;;Utegymmet ligger alldeles intill en spontanidrottsplats där du kan utöva bollsporter dygnet runt. På utegymmet kan du träna de stora muskelgrupperna i ben, armar, rygg och mage. Alldeles i närheten finns också den populära temalekplatsen som kallas Rörelse.;;ChIJEzKnId6hU0YR36PykI-Zohc;;;
gym_000152;Dalahus utegym;60.6261052;15.6625469;Falun;Gamla mormor, Lugnet, Sjulsarvet, Falun, Falu kommun, Dalarnas län, 791 40, Sverige;;;;;;;
gym_000153;Dalbottens specialgym;59.262237;18.047696;Stockholm;Vrenavägen 16, 12456, Bandhagen;https://motionera.stockholm/hitta-utegym/utegym/dalbottens-specialgym;Välkommen till stadsdelsförvaltningens specialgym med grusunderlag beläget i Dalbotten. Klicka på Mina favoriter för att jämföra dina sparade verksamheter. Utegymmet är utrustat med redskap av trä och metall för allroundträning: Seniorgymmet har redskap som inte är så tunga och har tonvikt på lågintensiv träning och balansträning. Utegymmet är till för spontanidrott - det kan alltså inte bokas och är inte avsedd för organiserad idrott. Kom ihåg att visa hänsyn till närboende och andra besökare. Om det är många som vill träna samtidigt, tänk på att samsas och ge alla möjlighet att träna. Intill utegymmet finns möjlighet till spontanidrott såsom boulebanor. Utöver detta finns även Intill finns lekplats och sittplatser med bord samt grillplatser.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/c3ac8f51-1ad9-49d0-8288-501e97757cc5.jpeg;;;;
gym_000154;Dalens utegym (6001);57.68154802471562;11.93489437693302;Göteborg;;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=6284;Dalens utegym ligger vid Dalens grusplaner i kanten av Slottsskogen. Utegymmet är ett så kallat stockgym med ett tiotal olika träredskap där du kan styrketräna hela kroppen. Här kan du till exempel gå armgång och balansgång, träna med battlerope och romerska ringar, köra knäböj och bröstpress. Hitta instruktioner för redskapen på goteborg.se/tranagratis . Utegymmet är obemannat och till för alla. Turas om och lämna plats åt varandra. Här finns även rosa boxar med sportutrustning och utomhusspel som du kan hyra. Vad som finns varierar, det kan vara yogamatta, brännboll, kettlebell och hopprep. Ladda ner appen Piffl för att se utbud, priser och hyra utrustning. Spårvagnshållplats: Högsbogatan ;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/61e0a270cfc4d247cca98149_67d16aec008b2779fc181f72_large.jpg;ChIJP1TUliTzT0YRigiI4VNMAUo;;;
